RawTimestamp,LocalTime,HeartRate,PPG,GSR,Temperature
1743284708389,17:45:08.389,-1,0,3.8,26.4608428180218
1743284708409,17:45:08.409,-1,0,3.8,26.4608428180218
1743284708429,17:45:08.428,-1,0,1.03876223279208,26.4608428180218
1743284708448,17:45:08.448,-1,0,1.03876223279208,26.4608428180218
1743284708468,17:45:08.467,-1,0,1.03876223279208,26.4608428180218
1743284708487,17:45:08.487,-1,0,1.03876223279208,26.4608428180218
1743284708507,17:45:08.506,-1,0,1.03876223279208,26.4608428180218
1743284708526,17:45:08.526,-1,0,1.01849370142053,26.4608428180218
1743284708546,17:45:08.546,-1,0,1.01849370142053,26.4608428180218
1743284708565,17:45:08.565,-1,0,1.01849370142053,26.4608428180218
1743284708585,17:45:08.585,-1,0,1.01849370142053,26.4608428180218
1743284708604,17:45:08.604,-1,0,1.01849370142053,26.4608428180218
1743284708624,17:45:08.624,-1,0,1.01758241758242,26.4608428180218
1743284708643,17:45:08.643,-1,0,1.01758241758242,26.4608428180218
1743284708663,17:45:08.663,-1,0,1.01758241758242,26.4608428180218
1743284708682,17:45:08.682,-1,0,1.01758241758242,26.4608428180218
1743284708702,17:45:08.702,-1,0,1.01758241758242,26.4608428180218
1743284708721,17:45:08.721,-1,0,1.01209901209901,26.4608428180218
1743284708741,17:45:08.741,-1,0,1.01209901209901,26.4608428180218
1743284708760,17:45:08.760,-1,0,1.01209901209901,26.4608428180218
1743284708780,17:45:08.780,-1,0,1.01209901209901,26.4608428180218
1743284708799,17:45:08.799,-1,0,1.01165501165501,26.4608428180218
1743284708819,17:45:08.819,-1,0,1.01121101121101,26.4608428180218
1743284708838,17:45:08.838,-1,0,1.01076701076701,26.4608428180218
1743284708858,17:45:08.858,-1,0,1.01076701076701,26.4608428180218
1743284708877,17:45:08.877,-1,0,1.01076701076701,26.4608428180218
1743284708897,17:45:08.897,-1,0,1.01032301032301,26.4608428180218
1743284708916,17:45:08.916,-1,0,1.00987900987901,26.4608428180218
1743284708936,17:45:08.936,-1,0,1.00943500943501,26.4608428180218
1743284708955,17:45:08.955,-1,0,1.00943500943501,26.4608428180218
1743284708975,17:45:08.975,-1,0,1.00943500943501,26.4608428180218
1743284708994,17:45:08.994,-1,0,1.00899100899101,26.4608428180218
1743284709014,17:45:09.014,-1,0,1.00854700854701,26.4608428180218
1743284709033,17:45:09.033,-1,0,1.00810300810301,26.4608428180218
1743284709053,17:45:09.053,-1,0,1.00765900765901,26.4608428180218
1743284709072,17:45:09.072,-1,0,1.00765900765901,26.4608428180218
1743284709092,17:45:09.092,-1,0,1.00765900765901,26.4608428180218
1743284709111,17:45:09.111,-1,0,1.00721500721501,26.4608428180218
1743284709131,17:45:09.131,-1,0,1.00677100677101,26.4608428180218
1743284709150,17:45:09.150,-1,0,1.00677100677101,26.4608428180218
1743284709170,17:45:09.170,-1,0,1.00632700632701,26.4608428180218
1743284709189,17:45:09.189,-1,0,1.00632700632701,26.4608428180218
1743284709209,17:45:09.209,-1,0,1.00588300588301,26.4608428180218
1743284709228,17:45:09.228,-1,0,1.00543900543901,26.4608428180218
1743284709248,17:45:09.248,-1,0,1.004995004995,26.4608428180218
1743284709267,17:45:09.267,-1,0,1.004551004551,26.4608428180218
1743284709287,17:45:09.287,-1,0,1.004551004551,26.4608428180218
1743284709306,17:45:09.306,-1,0,1.004107004107,33.776337953168
1743284709326,17:45:09.326,-1,0,1.004107004107,33.776337953168
1743284709345,17:45:09.345,-1,0,1.004107004107,33.776337953168
1743284709365,17:45:09.365,-1,0,1.003219003219,33.776337953168
1743284709384,17:45:09.384,-1,0,1.002775002775,33.776337953168
1743284709404,17:45:09.404,-1,0,1.002775002775,33.776337953168
1743284709423,17:45:09.423,-1,0,1.002775002775,33.776337953168
1743284709443,17:45:09.443,-1,0,1.002775002775,33.776337953168
1743284709462,17:45:09.462,-1,0,1.002331002331,33.776337953168
1743284709482,17:45:09.482,-1,0,1.001887001887,33.776337953168
1743284709501,17:45:09.501,-1,0,1.001887001887,33.776337953168
1743284709521,17:45:09.521,-1,0,1.001887001887,33.776337953168
1743284709540,17:45:09.540,-1,0,1.001887001887,33.776337953168
1743284709560,17:45:09.560,-1,0,1.001443001443,33.776337953168
1743284709579,17:45:09.579,-1,293.772893772894,1.000999000999,33.776337953168
1743284709599,17:45:09.599,-1,652.014652014652,1.000555000555,33.776337953168
1743284709618,17:45:09.618,-1,907.692307692308,1.000111000111,33.776337953168
1743284709638,17:45:09.638,-1,1069.59706959707,0.999666999667,33.776337953168
1743284709657,17:45:09.657,-1,1155.31135531136,0.999666999667,33.776337953168
1743284709677,17:45:09.677,-1,1183.88278388278,0.999222999222999,33.776337953168
1743284709696,17:45:09.696,-1,1187.54578754579,0.999222999222999,33.776337953168
1743284709716,17:45:09.716,-1,1175.09157509158,0.998778998778999,33.776337953168
1743284709735,17:45:09.735,-1,1151.64835164835,0.998334998334998,33.776337953168
1743284709755,17:45:09.755,-1,1127.47252747253,0.998334998334998,33.776337953168
1743284709774,17:45:09.774,-1,1102.5641025641,0.998334998334998,33.776337953168
1743284709794,17:45:09.794,-1,1085.71428571429,0.997890997890998,33.776337953168
1743284709813,17:45:09.813,-1,1084.24908424908,0.997890997890998,33.776337953168
1743284709833,17:45:09.833,-1,1059.34065934066,0.997446997446997,33.776337953168
1743284709852,17:45:09.852,-1,1046.15384615385,0.997002997002997,33.776337953168
1743284709872,17:45:09.872,-1,1050.54945054945,0.997002997002997,33.776337953168
1743284709891,17:45:09.891,-1,1060.07326007326,0.997002997002997,33.776337953168
1743284709911,17:45:09.911,-1,1052.01465201465,0.996558996558997,33.776337953168
1743284709930,17:45:09.930,-1,1050.54945054945,0.996558996558997,33.776337953168
1743284709950,17:45:09.950,-1,1054.21245421245,0.996114996114996,33.776337953168
1743284709969,17:45:09.969,-1,1055.67765567766,0.996114996114996,33.776337953168
1743284709989,17:45:09.989,-1,1049.81684981685,0.996114996114996,33.776337953168
1743284710008,17:45:10.008,-1,1038.82783882784,0.996114996114996,33.776337953168
1743284710028,17:45:10.028,-1,1041.02564102564,0.995670995670996,33.776337953168
1743284710047,17:45:10.047,-1,1057.14285714286,0.995670995670996,33.776337953168
1743284710067,17:45:10.067,-1,1095.2380952381,0.995226995226995,33.776337953168
1743284710086,17:45:10.086,-1,1159.70695970696,0.995226995226995,33.776337953168
1743284710106,17:45:10.106,-1,1240.29304029304,0.994782994782995,33.776337953168
1743284710125,17:45:10.125,-1,1329.67032967033,0.994338994338994,33.776337953168
1743284710145,17:45:10.145,-1,1413.18681318681,0.994338994338994,33.776337953168
1743284710164,17:45:10.164,-1,1476.92307692308,0.993894993894994,33.776337953168
1743284710184,17:45:10.184,-1,1511.35531135531,0.993894993894994,33.776337953168
1743284710203,17:45:10.203,-1,1540.65934065934,0.993894993894994,33.776337953168
1743284710223,17:45:10.223,-1,1560.43956043956,0.994338994338994,33.776337953168
1743284710242,17:45:10.242,-1,1586.08058608059,0.993450993450993,33.776337953168
1743284710262,17:45:10.262,-1,1612.45421245421,0.993006993006993,33.776337953168
1743284710281,17:45:10.281,-1,1618.31501831502,0.992562992562993,33.776337953168
1743284710301,17:45:10.301,-1,1609.52380952381,0.992562992562993,33.7863438044442
1743284710320,17:45:10.320,-1,1582.41758241758,0.992562992562993,33.7863438044442
1743284710340,17:45:10.340,-1,1527.47252747253,0.992562992562993,33.7863438044442
1743284710359,17:45:10.359,-1,1451.28205128205,0.992118992118992,33.7863438044442
1743284710379,17:45:10.379,-1,1401.4652014652,0.992118992118992,33.7863438044442
1743284710398,17:45:10.398,-1,1372.16117216117,0.991674991674992,33.7863438044442
1743284710418,17:45:10.418,-1,1347.98534798535,0.991674991674992,33.7863438044442
1743284710437,17:45:10.437,-1,1327.47252747253,0.991674991674992,33.7863438044442
1743284710457,17:45:10.457,-1,1312.08791208791,0.991674991674992,33.7863438044442
1743284710476,17:45:10.476,-1,1301.8315018315,0.991674991674992,33.7863438044442
1743284710496,17:45:10.496,-1,1285.71428571429,0.991230991230991,33.7863438044442
1743284710515,17:45:10.515,-1,1265.20146520147,0.990786990786991,33.7863438044442
1743284710535,17:45:10.535,-1,1250.54945054945,0.990786990786991,33.7863438044442
1743284710554,17:45:10.554,-1,1243.22344322344,0.990786990786991,33.7863438044442
1743284710574,17:45:10.574,-1,1235.16483516484,0.990786990786991,33.7863438044442
