RawTimestamp,LocalTime,HR_Direct,HR_Buffered,PPG,GSR,Temperature
1743370424502,17:33:44.502,-1,-1,0,6.57809089864839,26.4608428180218
1743370424522,17:33:44.522,-1,-1,0,6.57809089864839,26.4608428180218
1743370424541,17:33:44.541,-1,-1,0,2.35088294789787,26.4608428180218
1743370424561,17:33:44.561,-1,-1,0,2.35088294789787,26.4608428180218
1743370424580,17:33:44.580,-1,-1,0,2.35088294789787,26.4608428180218
1743370424600,17:33:44.600,-1,-1,0,2.35088294789787,26.4608428180218
1743370424619,17:33:44.619,-1,-1,0,2.35088294789787,26.4608428180218
1743370424639,17:33:44.639,-1,-1,0,2.32032775586783,26.4608428180218
1743370424658,17:33:44.658,-1,-1,0,2.32032775586783,26.4608428180218
1743370424678,17:33:44.678,-1,-1,0,2.32032775586783,26.4608428180218
1743370424697,17:33:44.697,-1,-1,0,2.32032775586783,26.4608428180218
1743370424717,17:33:44.717,-1,-1,0,2.32032775586783,26.4608428180218
1743370424736,17:33:44.736,-1,-1,0,2.31282051282051,26.4608428180218
1743370424756,17:33:44.756,-1,-1,0,2.31135531135531,26.4608428180218
1743370424775,17:33:44.775,-1,-1,0,2.30989010989011,26.4608428180218
1743370424795,17:33:44.795,-1,-1,0,2.30842490842491,26.4608428180218
1743370424814,17:33:44.814,-1,-1,0,2.30695970695971,26.4608428180218
1743370424834,17:33:44.834,-1,-1,0,2.30549450549451,26.4608428180218
1743370424853,17:33:44.853,-1,-1,0,2.3040293040293,26.4608428180218
1743370424873,17:33:44.873,-1,-1,0,2.3025641025641,26.4608428180218
1743370424892,17:33:44.892,-1,-1,0,2.3010989010989,26.4608428180218
1743370424912,17:33:44.912,-1,-1,0,2.2996336996337,26.4608428180218
1743370424931,17:33:44.931,-1,-1,0,2.2981684981685,26.4608428180218
1743370424951,17:33:44.951,-1,-1,0,2.2967032967033,26.4608428180218
1743370424970,17:33:44.970,-1,-1,0,2.29377289377289,26.4608428180218
1743370424990,17:33:44.990,-1,-1,0,2.29377289377289,26.4608428180218
1743370425009,17:33:45.009,-1,-1,0,2.29084249084249,26.4608428180218
1743370425029,17:33:45.029,-1,-1,0,2.28937728937729,26.4608428180218
1743370425048,17:33:45.048,-1,-1,0,2.28791208791209,26.4608428180218
1743370425068,17:33:45.068,-1,-1,0,2.28644688644689,26.4608428180218
1743370425087,17:33:45.087,-1,-1,0,2.28498168498168,26.4608428180218
1743370425107,17:33:45.107,-1,-1,0,2.28351648351648,26.4608428180218
1743370425126,17:33:45.126,-1,-1,0,2.28205128205128,26.4608428180218
1743370425146,17:33:45.146,-1,-1,0,2.27912087912088,26.4608428180218
1743370425165,17:33:45.165,-1,-1,0,2.27912087912088,26.4608428180218
1743370425185,17:33:45.185,-1,-1,0,2.27765567765568,26.4608428180218
1743370425204,17:33:45.204,-1,-1,0,2.27472527472527,26.4608428180218
1743370425224,17:33:45.224,-1,-1,0,2.27326007326007,26.4608428180218
1743370425243,17:33:45.243,-1,-1,0,2.27032967032967,26.4608428180218
1743370425263,17:33:45.263,-1,-1,0,2.26886446886447,26.4608428180218
1743370425282,17:33:45.282,-1,-1,0,2.26739926739927,26.4608428180218
1743370425302,17:33:45.302,-1,-1,0,2.26446886446886,26.4608428180218
1743370425321,17:33:45.321,-1,-1,0,2.26153846153846,26.4608428180218
1743370425341,17:33:45.341,-1,-1,0,2.26007326007326,26.4608428180218
1743370425360,17:33:45.360,-1,-1,0,2.25714285714286,26.4608428180218
1743370425380,17:33:45.380,-1,-1,0,2.25567765567766,26.4608428180218
1743370425399,17:33:45.399,-1,-1,0,2.25274725274725,26.4608428180218
1743370425419,17:33:45.419,-1,-1,0,2.24981684981685,33.3610745924525
1743370425438,17:33:45.438,-1,-1,0,2.24688644688645,33.3610745924525
1743370425458,17:33:45.458,-1,-1,0,2.24542124542124,33.3610745924525
1743370425477,17:33:45.477,-1,-1,0,2.24249084249084,33.3610745924525
1743370425497,17:33:45.497,-1,-1,0,2.24102564102564,33.3610745924525
1743370425516,17:33:45.516,-1,-1,0,2.23809523809524,33.3610745924525
1743370425536,17:33:45.536,-1,-1,0,2.23516483516484,33.3610745924525
1743370425555,17:33:45.555,-1,-1,0,2.23369963369963,33.3610745924525
1743370425575,17:33:45.575,-1,-1,0,2.23076923076923,33.3610745924525
1743370425594,17:33:45.594,-1,-1,0,2.22930402930403,33.3610745924525
1743370425614,17:33:45.614,-1,-1,0,2.22783882783883,33.3610745924525
1743370425633,17:33:45.633,-1,-1,0,2.22637362637363,33.3610745924525
1743370425653,17:33:45.653,-1,-1,0,2.22344322344322,33.3610745924525
1743370425672,17:33:45.672,-1,-1,0,2.22197802197802,33.3610745924525
1743370425692,17:33:45.692,-1,-1,0,2.22051282051282,33.3610745924525
1743370425711,17:33:45.711,-1,-1,0,2.21758241758242,33.3610745924525
1743370425731,17:33:45.731,-1,-1,0,2.21611721611722,33.3610745924525
1743370425750,17:33:45.750,-1,-1,0,2.21465201465201,33.3610745924525
1743370425770,17:33:45.770,-1,-1,0,2.21318681318681,33.3610745924525
1743370425789,17:33:45.789,-1,-1,0,2.21025641025641,33.3610745924525
1743370425809,17:33:45.809,-1,-1,0,2.20879120879121,33.3610745924525
1743370425828,17:33:45.828,-1,-1,0,2.20586080586081,33.3610745924525
1743370425848,17:33:45.848,-1,-1,0,2.2043956043956,33.3610745924525
1743370425867,17:33:45.867,-1,-1,0,2.2029304029304,33.3610745924525
1743370425887,17:33:45.887,-1,-1,0,2.2,33.3610745924525
1743370425906,17:33:45.906,-1,-1,0,2.1985347985348,33.3610745924525
1743370425926,17:33:45.926,-1,-1,0,2.1970695970696,33.3610745924525
1743370425945,17:33:45.945,-1,-1,0,2.19560439560439,33.3610745924525
1743370425965,17:33:45.965,-1,-1,0,2.19413919413919,33.3610745924525
1743370425984,17:33:45.984,-1,-1,0,2.19120879120879,33.3610745924525
1743370426004,17:33:46.004,-1,-1,482.051282051282,2.18827838827839,33.3610745924525
1743370426023,17:33:46.023,-1,-1,1052.01465201465,2.18681318681319,33.3610745924525
1743370426043,17:33:46.043,-1,-1,1464.46886446886,2.18534798534799,33.3610745924525
1743370426062,17:33:46.062,-1,-1,1689.37728937729,2.18388278388278,33.3610745924525
1743370426082,17:33:46.082,-1,-1,1767.76556776557,2.18241758241758,33.3610745924525
1743370426101,17:33:46.101,-1,-1,1764.10256410256,2.18095238095238,33.3610745924525
1743370426121,17:33:46.121,-1,-1,1715.01831501831,2.17802197802198,33.3610745924525
1743370426140,17:33:46.140,-1,-1,1634.43223443223,2.17655677655678,33.3610745924525
1743370426160,17:33:46.160,-1,-1,1514.28571428571,2.17362637362637,33.3610745924525
1743370426179,17:33:46.179,-1,-1,1394.13919413919,2.17362637362637,33.3610745924525
1743370426199,17:33:46.199,-1,-1,1295.9706959707,2.17069597069597,33.3610745924525
