RawTimestamp,LocalTime,HR_Direct,HR_Buffered,PPG,GSR,Temperature
1743371555705,17:52:35.705,-1,-1,0,4.44761904761905,26.4608428180218
1743371555725,17:52:35.725,-1,-1,0,4.44761904761905,26.4608428180218
1743371555744,17:52:35.744,-1,-1,0,2.02285276912142,26.4608428180218
1743371555764,17:52:35.764,-1,-1,0,2.02285276912142,26.4608428180218
1743371555783,17:52:35.783,-1,-1,0,2.02285276912142,26.4608428180218
1743371555803,17:52:35.803,-1,-1,0,2.02285276912142,26.4608428180218
1743371555822,17:52:35.822,-1,-1,0,2.02285276912142,26.4608428180218
1743371555842,17:52:35.842,-1,-1,0,1.98848770277342,26.4608428180218
1743371555861,17:52:35.861,-1,-1,0,1.98848770277342,26.4608428180218
1743371555881,17:52:35.881,-1,-1,0,1.98848770277342,26.4608428180218
1743371555900,17:52:35.900,-1,-1,0,1.98848770277342,26.4608428180218
1743371555920,17:52:35.920,-1,-1,0,1.98848770277342,26.4608428180218
1743371555939,17:52:35.939,-1,-1,0,1.996336996337,26.4608428180218
1743371555959,17:52:35.959,-1,-1,0,1.9978021978022,26.4608428180218
1743371555978,17:52:35.978,-1,-1,0,1.9992673992674,26.4608428180218
1743371555998,17:52:35.998,-1,-1,0,2.0021978021978,26.4608428180218
1743371556017,17:52:36.017,-1,-1,0,2.003663003663,26.4608428180218
1743371556037,17:52:36.037,-1,-1,0,2.00512820512821,26.4608428180218
1743371556056,17:52:36.056,-1,-1,0,2.00659340659341,26.4608428180218
1743371556076,17:52:36.076,-1,-1,0,2.00805860805861,26.4608428180218
1743371556095,17:52:36.095,-1,-1,0,2.00952380952381,26.4608428180218
1743371556115,17:52:36.115,-1,-1,0,2.01098901098901,26.4608428180218
1743371556134,17:52:36.134,-1,-1,0,2.01245421245421,26.4608428180218
1743371556154,17:52:36.154,-1,-1,0,2.01684981684982,26.4608428180218
1743371556173,17:52:36.173,-1,-1,0,2.01978021978022,26.4608428180218
1743371556193,17:52:36.193,-1,-1,0,2.02271062271062,26.4608428180218
1743371556212,17:52:36.212,-1,-1,0,2.02710622710623,26.4608428180218
1743371556232,17:52:36.232,-1,-1,0,2.03150183150183,26.4608428180218
1743371556251,17:52:36.251,-1,-1,0,2.03589743589744,26.4608428180218
1743371556271,17:52:36.271,-1,-1,0,2.03882783882784,26.4608428180218
1743371556290,17:52:36.290,-1,-1,0,2.04322344322344,26.4608428180218
1743371556310,17:52:36.310,-1,-1,0,2.04615384615385,26.4608428180218
1743371556329,17:52:36.329,-1,-1,0,2.04908424908425,26.4608428180218
1743371556349,17:52:36.349,-1,-1,0,2.05201465201465,26.4608428180218
1743371556368,17:52:36.368,-1,-1,0,2.05641025641026,26.4608428180218
1743371556388,17:52:36.388,-1,-1,0,2.06227106227106,26.4608428180218
1743371556407,17:52:36.407,-1,-1,0,2.06373626373626,26.4608428180218
1743371556427,17:52:36.427,-1,-1,0,2.06813186813187,26.4608428180218
1743371556446,17:52:36.446,-1,-1,0,2.07106227106227,26.4608428180218
1743371556466,17:52:36.466,-1,-1,0,2.07399267399267,26.4608428180218
1743371556485,17:52:36.485,-1,-1,0,2.07838827838828,26.4608428180218
1743371556505,17:52:36.505,-1,-1,0,2.08131868131868,26.4608428180218
1743371556524,17:52:36.524,-1,-1,0,2.08424908424908,26.4608428180218
1743371556544,17:52:36.544,-1,-1,0,2.08864468864469,26.4608428180218
1743371556563,17:52:36.563,-1,-1,0,2.09010989010989,26.4608428180218
1743371556583,17:52:36.583,-1,-1,0,2.0959706959707,26.4608428180218
1743371556602,17:52:36.602,-1,-1,0,2.1003663003663,26.4608428180218
1743371556622,17:52:36.622,-1,-1,0,2.1047619047619,33.776337953168
1743371556641,17:52:36.641,-1,-1,0,2.10915750915751,33.776337953168
1743371556661,17:52:36.661,-1,-1,0,2.11208791208791,33.776337953168
1743371556680,17:52:36.680,-1,-1,0,2.11794871794872,33.776337953168
1743371556700,17:52:36.700,-1,-1,0,2.11941391941392,33.776337953168
1743371556719,17:52:36.719,-1,-1,0,2.11941391941392,33.776337953168
1743371556739,17:52:36.739,-1,-1,0,2.11941391941392,33.776337953168
1743371556758,17:52:36.758,-1,-1,0,2.11501831501831,33.776337953168
1743371556778,17:52:36.778,-1,-1,0,2.11062271062271,33.776337953168
1743371556797,17:52:36.797,-1,-1,0,2.10769230769231,33.776337953168
1743371556817,17:52:36.817,-1,-1,0,2.10622710622711,33.776337953168
1743371556836,17:52:36.836,-1,-1,0,2.10622710622711,33.776337953168
1743371556856,17:52:36.856,-1,-1,0,2.10769230769231,33.776337953168
1743371556875,17:52:36.875,-1,-1,0,2.10915750915751,33.776337953168
1743371556895,17:52:36.895,-1,-1,0,2.10915750915751,33.776337953168
1743371556914,17:52:36.914,-1,-1,0,2.10915750915751,33.776337953168
1743371556934,17:52:36.934,-1,-1,0,2.11062271062271,33.776337953168
1743371556953,17:52:36.953,-1,-1,0,2.11208791208791,33.776337953168
1743371556973,17:52:36.973,-1,-1,0,2.11208791208791,33.776337953168
1743371556992,17:52:36.992,-1,-1,0,2.11355311355311,33.776337953168
1743371557012,17:52:37.012,-1,-1,0,2.11355311355311,33.776337953168
1743371557031,17:52:37.031,-1,-1,0,2.11501831501831,33.776337953168
1743371557051,17:52:37.051,-1,-1,0,2.11941391941392,33.776337953168
1743371557070,17:52:37.070,-1,-1,0,2.12234432234432,33.776337953168
1743371557090,17:52:37.090,-1,-1,0,2.12380952380952,33.776337953168
1743371557109,17:52:37.109,-1,-1,0,2.12527472527472,33.776337953168
1743371557129,17:52:37.129,-1,-1,0,2.12673992673993,33.776337953168
1743371557148,17:52:37.148,-1,-1,0,2.12820512820513,33.776337953168
1743371557168,17:52:37.168,-1,-1,0,2.12967032967033,33.776337953168
1743371557187,17:52:37.187,-1,-1,0,2.12967032967033,33.776337953168
1743371557207,17:52:37.207,-1,-1,0,2.13113553113553,33.776337953168
1743371557226,17:52:37.226,-1,-1,0,2.13113553113553,33.776337953168
1743371557246,17:52:37.246,-1,-1,0,2.13113553113553,33.776337953168
1743371557265,17:52:37.265,-1,-1,0,2.13260073260073,33.776337953168
1743371557285,17:52:37.285,-1,-1,0,2.13260073260073,33.776337953168
1743371557304,17:52:37.304,-1,-1,0,2.13260073260073,33.776337953168
1743371557324,17:52:37.324,-1,-1,0,2.13260073260073,33.776337953168
1743371557343,17:52:37.343,-1,-1,0,2.13406593406593,33.776337953168
1743371557363,17:52:37.363,-1,-1,0,2.13406593406593,33.776337953168
1743371557382,17:52:37.382,-1,-1,0,2.13406593406593,33.776337953168
1743371557402,17:52:37.402,-1,-1,0,2.13406593406593,33.776337953168
1743371557421,17:52:37.421,-1,-1,0,2.13406593406593,33.776337953168
1743371557441,17:52:37.441,-1,-1,0,2.13260073260073,33.776337953168
1743371557460,17:52:37.460,-1,-1,0,2.13406593406593,33.776337953168
1743371557480,17:52:37.480,-1,-1,0,2.13406593406593,33.776337953168
1743371557499,17:52:37.499,-1,-1,0,2.13260073260073,33.776337953168
1743371557519,17:52:37.519,-1,-1,52.7472527472527,2.13406593406593,33.776337953168
1743371557538,17:52:37.538,-1,-1,415.384615384615,2.13406593406593,33.776337953168
1743371557558,17:52:37.558,-1,-1,763.369963369963,2.13553113553114,33.776337953168
