RawTimestamp,LocalTime,HR_Original,HR_Buffered,PPG,GSR,Temperature
1743293612024,20:13:32.024,-1,-1,1614.65201465201,1.36641136641137,34.9068518121494
1743293612044,20:13:32.044,-1,-1,1652.01465201465,1.36641136641137,34.9068518121494
1743293612063,20:13:32.063,-1,-1,1684.98168498168,1.36641136641137,34.9068518121494
1743293612083,20:13:32.083,-1,-1,1713.55311355311,1.36596736596737,34.9068518121494
1743293612102,20:13:32.102,-1,-1,1735.53113553114,1.36552336552337,34.9068518121494
1743293612122,20:13:32.122,-1,-1,1727.47252747253,1.36507936507937,34.9068518121494
1743293612141,20:13:32.141,-1,-1,1705.49450549451,1.36463536463536,34.9068518121494
1743293612161,20:13:32.161,-1,-1,1685.71428571429,1.36463536463536,34.9068518121494
1743293612180,20:13:32.180,-1,-1,1668.13186813187,1.36419136419136,34.9068518121494
1743293612200,20:13:32.200,-1,-1,1647.61904761905,1.36419136419136,34.9068518121494
1743293612219,20:13:32.219,-1,-1,1610.25641025641,1.36374736374736,34.9068518121494
1743293612239,20:13:32.239,-1,-1,1569.23076923077,1.36374736374736,34.9068518121494
1743293612258,20:13:32.258,-1,-1,1539.92673992674,1.36374736374736,34.9068518121494
1743293612278,20:13:32.278,-1,-1,1512.08791208791,1.36330336330336,34.9068518121494
1743293612297,20:13:32.297,-1,-1,1482.78388278388,1.36330336330336,34.9068518121494
1743293612317,20:13:32.317,-1,-1,1474.72527472527,1.36285936285936,34.9068518121494
1743293612336,20:13:32.336,-1,-1,1488.64468864469,1.36241536241536,34.9068518121494
1743293612356,20:13:32.356,-1,-1,1483.51648351648,1.36197136197136,34.9068518121494
1743293612375,20:13:32.375,-1,-1,1462.27106227106,1.36152736152736,34.9068518121494
1743293612395,20:13:32.395,-1,-1,1434.43223443223,1.36152736152736,34.9068518121494
1743293612414,20:13:32.414,-1,-1,1405.86080586081,1.36152736152736,34.9068518121494
1743293612434,20:13:32.434,-1,-1,1383.88278388278,1.36152736152736,34.9068518121494
