RawTimestamp,LocalTime,HR_Direct,HR_Buffered,PPG,GSR,Temperature
1743369713687,17:21:53.687,-1,-1,0,0.582306582306582,26.4608428180218
1743369713707,17:21:53.707,-1,-1,0,0.582306582306582,26.4608428180218
1743369713726,17:21:53.726,-1,-1,0,3.22563009130173,26.4608428180218
1743369713746,17:21:53.746,-1,-1,0,3.22563009130173,26.4608428180218
1743369713765,17:21:53.765,-1,-1,0,3.22563009130173,26.4608428180218
1743369713785,17:21:53.785,-1,-1,0,3.22563009130173,26.4608428180218
1743369713804,17:21:53.804,-1,-1,0,3.22563009130173,26.4608428180218
1743369713824,17:21:53.824,-1,-1,0,3.23416420977397,26.4608428180218
1743369713843,17:21:53.843,-1,-1,0,3.23416420977397,26.4608428180218
1743369713863,17:21:53.863,-1,-1,0,3.23416420977397,26.4608428180218
1743369713882,17:21:53.882,-1,-1,0,3.23416420977397,26.4608428180218
1743369713902,17:21:53.902,-1,-1,0,3.23416420977397,26.4608428180218
1743369713921,17:21:53.921,-1,-1,0,3.25934065934066,26.4608428180218
1743369713941,17:21:53.941,-1,-1,0,3.26227106227106,26.4608428180218
1743369713960,17:21:53.960,-1,-1,0,3.26520146520147,26.4608428180218
1743369713980,17:21:53.980,-1,-1,0,3.26666666666667,26.4608428180218
1743369713999,17:21:53.999,-1,-1,0,3.26666666666667,26.4608428180218
1743369714019,17:21:54.019,-1,-1,0,3.26813186813187,26.4608428180218
1743369714038,17:21:54.038,-1,-1,0,3.26959706959707,26.4608428180218
1743369714058,17:21:54.058,-1,-1,0,3.26959706959707,26.4608428180218
1743369714077,17:21:54.077,-1,-1,0,3.26813186813187,26.4608428180218
1743369714097,17:21:54.097,-1,-1,0,3.26959706959707,26.4608428180218
1743369714116,17:21:54.116,-1,-1,0,3.26959706959707,26.4608428180218
1743369714136,17:21:54.136,-1,-1,0,3.26813186813187,26.4608428180218
1743369714155,17:21:54.155,-1,-1,0,3.26813186813187,26.4608428180218
1743369714175,17:21:54.175,-1,-1,0,3.26813186813187,26.4608428180218
1743369714194,17:21:54.194,-1,-1,0,3.26666666666667,26.4608428180218
1743369714214,17:21:54.214,-1,-1,0,3.26666666666667,26.4608428180218
1743369714233,17:21:54.233,-1,-1,0,3.26520146520147,26.4608428180218
1743369714253,17:21:54.253,-1,-1,0,3.26520146520147,26.4608428180218
1743369714272,17:21:54.272,-1,-1,0,3.26373626373626,26.4608428180218
1743369714292,17:21:54.292,-1,-1,0,3.26373626373626,26.4608428180218
1743369714311,17:21:54.311,-1,-1,0,3.26227106227106,26.4608428180218
1743369714331,17:21:54.331,-1,-1,0,3.26080586080586,26.4608428180218
1743369714350,17:21:54.350,-1,-1,0,3.25934065934066,26.4608428180218
1743369714370,17:21:54.370,-1,-1,0,3.25787545787546,26.4608428180218
1743369714389,17:21:54.389,-1,-1,0,3.25641025641026,26.4608428180218
1743369714409,17:21:54.409,-1,-1,0,3.25494505494505,26.4608428180218
1743369714428,17:21:54.428,-1,-1,0,3.25347985347985,26.4608428180218
1743369714448,17:21:54.448,-1,-1,0,3.25347985347985,26.4608428180218
1743369714467,17:21:54.467,-1,-1,0,3.25054945054945,26.4608428180218
1743369714487,17:21:54.487,-1,-1,0,3.24908424908425,26.4608428180218
1743369714506,17:21:54.506,-1,-1,0,3.24761904761905,26.4608428180218
1743369714526,17:21:54.526,-1,-1,0,3.24615384615385,26.4608428180218
1743369714545,17:21:54.545,-1,-1,0,3.24468864468864,26.4608428180218
1743369714565,17:21:54.565,-1,-1,0,3.24322344322344,26.4608428180218
1743369714584,17:21:54.584,-1,-1,0,3.24175824175824,26.4608428180218
1743369714604,17:21:54.604,-1,-1,0,3.23882783882784,33.5061711677117
1743369714623,17:21:54.623,-1,-1,0,3.23443223443223,33.5061711677117
1743369714643,17:21:54.643,-1,-1,0,3.23296703296703,33.5061711677117
1743369714662,17:21:54.662,-1,-1,0,3.23003663003663,33.5061711677117
1743369714682,17:21:54.682,-1,-1,0,3.22564102564103,33.5061711677117
1743369714701,17:21:54.701,-1,-1,0,3.22271062271062,33.5061711677117
1743369714721,17:21:54.721,-1,-1,0,3.21978021978022,33.5061711677117
1743369714740,17:21:54.740,-1,-1,0,3.21684981684982,33.5061711677117
1743369714760,17:21:54.760,-1,-1,0,3.21245421245421,33.5061711677117
1743369714779,17:21:54.779,-1,-1,0,3.20952380952381,33.5061711677117
1743369714799,17:21:54.799,-1,-1,0,3.2051282051282,33.5061711677117
1743369714818,17:21:54.818,-1,-1,0,3.2007326007326,33.5061711677117
1743369714838,17:21:54.838,-1,-1,0,3.1948717948718,33.5061711677117
1743369714857,17:21:54.857,-1,-1,0,3.18901098901099,33.5061711677117
1743369714877,17:21:54.877,-1,-1,0,3.18315018315018,33.5061711677117
1743369714896,17:21:54.896,-1,-1,0,3.17582417582418,33.5061711677117
1743369714916,17:21:54.916,-1,-1,0,3.17289377289377,33.5061711677117
1743369714935,17:21:54.935,-1,-1,0,3.16410256410256,33.5061711677117
1743369714955,17:21:54.955,-1,-1,0,3.14652014652015,33.5061711677117
1743369714974,17:21:54.974,-1,-1,0,3.13040293040293,33.5061711677117
1743369714994,17:21:54.994,-1,-1,201.465201465201,3.11282051282051,33.5061711677117
1743369715013,17:21:55.013,-1,-1,787.545787545787,3.09377289377289,33.5061711677117
1743369715033,17:21:55.033,-1,-1,1306.22710622711,3.07179487179487,33.5061711677117
1743369715052,17:21:55.052,-1,-1,1642.49084249084,3.04835164835165,33.5061711677117
1743369715072,17:21:55.072,-1,-1,1812.45421245421,3.02637362637363,33.5061711677117
1743369715091,17:21:55.091,-1,-1,1858.60805860806,3.00732600732601,33.5061711677117
1743369715111,17:21:55.111,-1,-1,1822.71062271062,2.98241758241758,33.5061711677117
1743369715130,17:21:55.130,-1,-1,1731.13553113553,2.96043956043956,33.5061711677117
1743369715150,17:21:55.150,-1,-1,1624.17582417582,2.94139194139194,33.5061711677117
1743369715169,17:21:55.169,-1,-1,1517.94871794872,2.92527472527473,33.5061711677117
