RawTimestamp,LocalTime,HR_Direct,HR_Buffered,PPG,GSR,Temperature
1743442282795,13:31:22.795,-1,-1,1595.6043956044,1.46446886446886,26.4608428180218
1743442282814,13:31:22.814,-1,-1,1618.31501831502,1.46446886446886,26.4608428180218
1743442282834,13:31:22.834,-1,-1,1602.1978021978,1.65837479270314,26.4608428180218
1743442282853,13:31:22.853,-1,-1,1567.76556776557,1.65837479270314,26.4608428180218
1743442282873,13:31:22.873,-1,-1,1538.46153846154,1.65837479270314,26.4608428180218
1743442282892,13:31:22.892,-1,-1,1498.9010989011,1.65837479270314,26.4608428180218
1743442282912,13:31:22.912,-1,-1,1453.47985347985,1.65837479270314,26.4608428180218
1743442282931,13:31:22.931,-1,-1,1410.98901098901,1.57496394430192,26.4608428180218
1743442282951,13:31:22.951,-1,-1,1383.15018315018,1.57496394430192,26.4608428180218
1743442282970,13:31:22.970,-1,-1,1380.95238095238,1.57496394430192,26.4608428180218
1743442282990,13:31:22.990,-1,-1,1383.88278388278,1.57496394430192,26.4608428180218
1743442283009,13:31:23.009,-1,-1,1392.67399267399,1.57496394430192,26.4608428180218
1743442283029,13:31:23.029,-1,-1,1399.2673992674,1.54652014652015,26.4608428180218
1743442283048,13:31:23.048,-1,-1,1404.3956043956,1.56556776556777,26.4608428180218
1743442283068,13:31:23.068,-1,-1,1396.336996337,1.603663003663,26.4608428180218
1743442283087,13:31:23.087,-1,-1,1369.96336996337,1.60952380952381,26.4608428180218
1743442283107,13:31:23.107,-1,-1,1357.50915750916,1.59194139194139,26.4608428180218
1743442283126,13:31:23.126,-1,-1,1356.04395604396,1.55091575091575,26.4608428180218
1743442283146,13:31:23.146,-1,-1,1345.78754578755,1.54065934065934,26.4608428180218
1743442283165,13:31:23.165,-1,-1,1334.06593406593,1.55824175824176,26.4608428180218
1743442283185,13:31:23.185,-1,-1,1325.27472527473,1.5978021978022,26.4608428180218
1743442283204,13:31:23.204,-1,-1,1312.08791208791,1.59487179487179,26.4608428180218
1743442283224,13:31:23.224,-1,-1,1288.64468864469,1.57435897435897,26.4608428180218
1743442283243,13:31:23.243,-1,-1,1267.39926739927,1.53186813186813,26.4608428180218
1743442283263,13:31:23.263,-1,-1,1248.35164835165,1.52747252747253,26.4608428180218
1743442283282,13:31:23.282,-1,-1,1242.49084249084,1.54652014652015,26.4608428180218
1743442283302,13:31:23.302,-1,-1,1252.74725274725,1.58461538461538,26.4608428180218
1743442283321,13:31:23.321,-1,-1,1254.21245421245,1.57582417582418,26.4608428180218
1743442283341,13:31:23.341,-1,-1,1254.21245421245,1.57582417582418,26.4608428180218
1743442283360,13:31:23.360,-1,-1,1292.30769230769,1.51575091575092,26.4608428180218
1743442283380,13:31:23.380,-1,-1,1354.57875457875,1.51868131868132,26.4608428180218
1743442283399,13:31:23.399,-1,-1,1435.16483516484,1.54065934065934,26.4608428180218
1743442283419,13:31:23.419,-1,-1,1502.5641025641,1.57728937728938,26.4608428180218
1743442283438,13:31:23.438,-1,-1,1530.40293040293,1.56556776556777,26.4608428180218
1743442283458,13:31:23.458,-1,-1,1544.32234432234,1.54652014652015,26.4608428180218
1743442283477,13:31:23.477,-1,-1,1550.91575091575,1.50989010989011,26.4608428180218
1743442283497,13:31:23.497,-1,-1,1549.45054945055,1.51721611721612,26.4608428180218
1743442283516,13:31:23.516,-1,-1,1532.60073260073,1.54065934065934,26.4608428180218
1743442283536,13:31:23.536,-1,-1,1503.2967032967,1.57289377289377,26.4608428180218
1743442283555,13:31:23.555,-1,-1,1465.93406593407,1.55970695970696,26.4608428180218
1743442283575,13:31:23.575,-1,-1,1434.43223443223,1.53772893772894,26.4608428180218
1743442283594,13:31:23.594,-1,-1,1406.59340659341,1.5040293040293,26.4608428180218
1743442283614,13:31:23.614,-1,-1,1381.68498168498,1.51575091575092,26.4608428180218
1743442283633,13:31:23.633,-1,-1,1364.83516483516,1.54212454212454,26.4608428180218
1743442283653,13:31:23.653,-1,-1,1373.62637362637,1.56849816849817,26.4608428180218
1743442283672,13:31:23.672,-1,-1,1378.02197802198,1.55384615384615,26.4608428180218
1743442283692,13:31:23.692,-1,-1,1378.02197802198,1.52893772893773,26.4608428180218
1743442283711,13:31:23.711,-1,-1,1368.49816849817,1.5010989010989,35.4569943527458
1743442283731,13:31:23.731,-1,-1,1363.36996336996,1.51721611721612,35.4569943527458
1743442283750,13:31:23.750,-1,-1,1351.64835164835,1.54652014652015,35.4569943527458
1743442283770,13:31:23.770,-1,-1,1334.79853479853,1.56556776556777,35.4569943527458
1743442283789,13:31:23.789,-1,-1,1331.86813186813,1.54945054945055,35.4569943527458
1743442283809,13:31:23.809,-1,-1,1319.41391941392,1.52014652014652,35.4569943527458
1743442283828,13:31:23.828,-1,-1,1312.82051282051,1.4996336996337,35.4569943527458
1743442283848,13:31:23.848,-1,-1,1305.49450549451,1.51575091575092,35.4569943527458
1743442283867,13:31:23.867,-1,-1,1304.7619047619,1.54945054945055,35.4569943527458
1743442283887,13:31:23.887,-1,-1,1289.37728937729,1.55824175824176,35.4569943527458
1743442283906,13:31:23.906,-1,-1,1268.86446886447,1.54065934065934,35.4569943527458
1743442283926,13:31:23.926,-1,-1,1263.00366300366,1.50549450549451,35.4569943527458
1743442283945,13:31:23.945,-1,-1,1264.46886446886,1.49230769230769,35.4569943527458
1743442283965,13:31:23.965,-1,-1,1262.27106227106,1.50549450549451,35.4569943527458
1743442283984,13:31:23.984,-1,-1,1298.1684981685,1.53772893772894,35.4569943527458
1743442284004,13:31:24.004,-1,-1,1345.78754578755,1.53333333333333,35.4569943527458
1743442284023,13:31:24.023,-1,-1,1409.52380952381,1.50842490842491,35.4569943527458
1743442284043,13:31:24.043,-1,-1,1466.66666666667,1.46153846153846,35.4569943527458
1743442284062,13:31:24.062,-1,-1,1495.9706959707,1.44102564102564,35.4569943527458
1743442284082,13:31:24.082,-1,-1,1516.48351648352,1.44249084249084,35.4569943527458
1743442284101,13:31:24.101,-1,-1,1538.46153846154,1.46007326007326,35.4569943527458
1743442284121,13:31:24.121,-1,-1,1546.52014652015,1.43516483516484,35.4569943527458
1743442284140,13:31:24.140,-1,-1,1531.86813186813,1.40586080586081,35.4569943527458
1743442284160,13:31:24.160,-1,-1,1517.94871794872,1.36043956043956,35.4569943527458
1743442284179,13:31:24.179,-1,-1,1513.55311355311,1.36043956043956,35.4569943527458
1743442284199,13:31:24.199,-1,-1,1489.37728937729,1.36043956043956,35.4569943527458
1743442284218,13:31:24.218,-1,-1,1457.14285714286,1.36043956043956,35.4569943527458
1743442284238,13:31:24.238,-1,-1,1432.23443223443,1.36043956043956,35.4569943527458
1743442284257,13:31:24.257,-1,-1,1424.90842490842,1.33932733932734,35.4569943527458
1743442284277,13:31:24.277,-1,-1,1417.58241758242,1.30602730602731,35.4569943527458
1743442284296,13:31:24.296,-1,-1,1401.4652014652,1.28915528915529,35.4569943527458
1743442284316,13:31:24.316,-1,-1,1384.61538461538,1.28915528915529,35.4569943527458
1743442284335,13:31:24.335,-1,-1,1375.82417582418,1.3029193029193,35.4569943527458
1743442284355,13:31:24.355,-1,-1,1388.27838827839,1.2984792984793,35.4569943527458
